14324,{10: 14}
14325,{27: 10}
14326,{10: 25}
14327,{82: 55}
14329,{2166: 125}
14330,{360: 125}
14331,{1188: 24}
14333,{85: 35}
14335,{4113: 50}
14339,{929: 16}
14343,{235: 76}
14345,{22: 4}
14352,{99: 17}
14353,{249: 150}
14354,{1181: 50}
14355,{1205: 75}
14356,{14095: 363}
14365,{6795: 400}
14366,{4810: 25}
14368,{10: 11}
14369,{2316: 25}
14370,{2035: 75}
14371,{414: 100}
14372,{153: 9}
14373,{323: 35}
14382,{8566: 200}
14392,{185: 5}
14393,{103: 25}
14396,{22: 16}
14397,{2124: 388}
14399,{10: 151}
14400,{5235: 213}
14401,{1685: 25}
14402,{222: 78}
14403,{10: 118}
14404,{449: 25}
14405,{10: 3}
14406,{260: 1800}
14407,{3565: 50}
14408,{87: 93}
14409,{1632: 23}
14410,{110: 140}
14412,{2365: 391}
14413,{1020: 247}
14414,{10: 40}
14415,{5023: 607}
14416,{1007: 28}
14417,{4562: 221}
14418,{885: 158}
14419,{693: 490}
14420,{13675: 305}
14421,{151: 95}
14423,{10: 28}
14424,{85: 290}
14425,{10: 27}
14426,{2182: 148}
14427,{15: 2}
14428,{15843: 625}
14432,{347: 131}
14435,{213: 127}
14436,{3620: 121}
14437,{235: 1}
14439,{494: 75}
14440,{35: 25}
14441,{5382: 516}
14442,{35: 144}
14443,{4019: 1789}
14444,{91: 15}
14446,{504: 1326}
14447,{1263: 724}
14448,{311: 24}
14449,{134: 9}
14450,{1311: 57}
14451,{3092: 118}
14452,{1078: 497}
14453,{2758: 475}
14455,{10: 56}
14456,{1855: 51}
14457,{5500: 345}
14459,{291: 46}
14460,{260: 82}
14461,{282: 83}
14462,{1798: 6}
14463,{175: 69}
14464,{235: 38}
14465,{732: 252}
14468,{222: 187}
14469,{60: 127}
14470,{509: 371}
14471,{50: 102}
14472,{597: 270}
14473,{10: 7}
14474,{35: 117}
14475,{3428: 143}
14476,{535: 81}
14477,{10: 4}
14479,{284: 2}
14480,{525: 1262}
14482,{887: 6}
14483,{602: 53}
14484,{220: 780}
14487,{654: 98}
14489,{1101: 207}
14490,{166: 63}
14491,{616: 221}
14494,{235: 399}
14495,{334: 271}
14496,{235: 8}
14497,{106: 35}
14499,{780: 441}
14500,{535: 51}
14501,{781: 33}
14506,{239: 176}
14507,{2398: 80}
14508,{281: 52}
14509,{1105: 600}
14512,{381: 20}
14515,{235: 1}
14517,{19: 112}
14519,{251: 345}
14522,{1582: 455}
14523,{260: 138}
14524,{20: 289}
14525,{54: 150}
14526,{10: 1}
14530,{1540: 20}
14532,{1088: 77}
14534,{237: 39}
14535,{272: 868}
14536,{10: 11}
14537,{1859: 70}
14538,{2384: 350}
14539,{6463: 6}
14540,{453: 74}
14541,{1901: 422}
14542,{1197: 49}
14543,{10: 92}
14545,{10: 10}
14546,{32: 24}
14547,{13: 119}
14548,{435: 42}
14549,{1905: 199}
14551,{690: 82}
14553,{313: 570}
14557,{252: 145}
14558,{1470: 216}
14559,{79: 16}
14560,{2473: 225}
14561,{1128: 73}
14562,{10: 8}
14563,{142: 13}
14565,{388: 23}
14566,{555: 141}
14567,{85: 26}
14568,{88: 400}
14569,{471: 11}
14570,{10: 14}
14571,{10: 1}
14576,{13212: 233}
14577,{433: 189}
14579,{6148: 6}
14581,{135: 20}
14583,{111: 176}
14584,{550: 4}
14586,{419: 50}
14587,{10: 169}
14588,{10: 1}
14589,{205: 56}
14590,{153: 11}
14591,{318: 17}
14592,{587: 173}
14593,{37: 115}
14602,{561: 25}
14603,{4348: 31}
14605,{2234: 31}
14606,{2169: 64}
14607,{235: 637}
14608,{1473: 25}
14609,{10: 18}
14610,{2727: 100}
14611,{260: 36}
14612,{18: 1}
14614,{476: 84}
14615,{268: 42}
14616,{860: 145}
14617,{10: 1}
14619,{673: 269}
14621,{203: 25}
14624,{35: 25}
14625,{187: 26}
14626,{230: 314}
14628,{148: 25}
14629,{161: 6}
14631,{33: 14}
14632,{45: 2}
14633,{965: 525}
14635,{6372: 188}
14640,{10: 1}
14641,{10: 1}
14642,{48: 84}
14643,{408: 31}
14644,{10: 78}
14645,{2979: 147}
14646,{10: 1}
14647,{10: 8}
14648,{1053: 359}
14649,{10: 4}
14650,{439: 501}
14652,{370: 15}
14653,{19: 24}
14654,{10: 25}
14655,{1029: 185}
14656,{10: 10}
14657,{1522: 126}
14658,{39: 11}
14659,{594: 19}
14660,{460: 142}
14665,{10: 1}
14666,{1936: 499}
14668,{186: 55}
14669,{77: 5}
14671,{10: 15}
14672,{35: 19}
14673,{7357: 606}
14674,{38: 47}
14675,{2367: 173}
14676,{1038: 15}
14677,{839: 159}
14678,{388: 70}
14680,{10: 1}
14681,{812: 18}
14682,{3985: 113}
14684,{1506: 15}
14685,{910: 7}
14686,{139: 20}
14687,{55: 4}
14690,{35: 16}
14691,{791: 92}
14692,{10: 25}
14693,{16: 153}
14694,{345: 66}
14695,{185: 78}
14696,{64: 16}
14697,{599: 10}
14698,{835: 212}
14699,{669: 31}
14700,{10: 9}
14701,{35: 53}
14703,{17: 1}
14704,{163: 153}
14705,{71: 4}
14706,{372: 126}
14707,{371: 218}
14708,{221: 26}
14710,{593: 153}
14712,{269: 43}
14713,{95: 18}
14714,{233: 101}
14715,{681: 28}
14716,{694: 15}
14718,{507: 125}
14719,{562: 42}
14720,{244: 208}
14721,{1143: 100}
14722,{2250: 376}
14723,{96: 27}
14725,{185: 371}
14726,{286: 271}
14727,{86: 10}
14729,{535: 373}
14730,{410: 961}
14733,{430: 51}
14735,{730: 982}
14737,{210: 174}
14741,{710: 68}
14742,{310: 100}
14745,{4110: 292}
14746,{49: 22}
14747,{90: 366}
14748,{10: 2}
14750,{332: 202}
14751,{60: 39}
14752,{622: 96}
14754,{131: 200}
14755,{103: 137}
14756,{145: 38}
14758,{2314: 3}
14759,{83: 172}
14762,{618: 58}
14763,{110: 78}
14764,{997: 35}
14765,{1900: 211}
14766,{10: 5}
14767,{1098: 749}
14768,{111: 13}
14769,{309: 234}
14770,{85: 59}
14772,{10: 1}
14775,{10: 56}
14776,{160: 146}
14777,{51: 225}
14779,{359: 175}
14780,{10: 8}
14781,{10: 15}
14782,{10: 16}
14783,{60: 386}
14784,{428: 83}
14785,{86: 104}
14786,{227: 218}
14787,{226: 20}
14788,{2503: 300}
14791,{60: 53}
14792,{10: 8}
14793,{760: 54}
14794,{11: 3}
14795,{35: 9}
14799,{236: 417}
14800,{1130: 126}
14801,{2978: 249}
14802,{3258: 128}
14803,{135: 14}
14804,{10: 2}
14805,{1124: 1325}
14807,{243: 33}
14808,{10: 11}
14809,{10: 47}
14810,{10: 23}
14811,{137: 6}
14812,{199: 92}
14813,{743: 110}
14814,{4460: 818}
14815,{1139: 163}
14816,{185: 46}
14817,{890: 75}
14818,{211: 25}
14819,{60: 46}
14822,{29: 84}
14823,{308: 22}
14826,{3820: 125}
14828,{10: 20}
14829,{260: 23}
14830,{91: 87}
14831,{2328: 142}
14832,{10: 4}
14833,{10: 9}
14834,{965: 64}
14838,{35: 21}
14840,{581: 54}
14841,{138: 178}
14842,{67: 8}
14843,{1623: 400}
14844,{360: 33}
14846,{257: 5}
14848,{11: 27}
14849,{548: 43}
14850,{35: 19}
14851,{2715: 253}
14852,{1606: 25}
14853,{10: 33}
14854,{1998: 258}
14855,{193: 102}
14856,{10: 37}
14857,{160: 16}
14858,{324: 1806}
14860,{503: 225}
14861,{7005: 650}
14864,{653: 163}
14865,{10122: 75}
14867,{1417: 26}
14868,{235: 6}
14869,{9436: 734}
14873,{2110: 690}
14874,{3347: 350}
14877,{858: 32}
14878,{1263: 490}
14879,{1247: 5}
14880,{202: 87}
14881,{10: 8}
14882,{692: 501}
14885,{248: 48}
14889,{3395: 75}
14890,{10: 125}
14891,{1935: 304}
14892,{239: 13}
14893,{40: 25}
14894,{35: 27}
14895,{643: 22}
14896,{10: 925}
14897,{250: 49}
14898,{1611: 586}
14900,{284: 423}
14901,{64: 32}
14902,{1962: 75}
14903,{825: 25}
14906,{754: 340}
14907,{10: 4}
14910,{10: 12}
14911,{374: 100}
14912,{308: 17}
14915,{31: 67}
14916,{35: 12}
14917,{235: 10}
14918,{5401: 450}
14919,{60: 41}
14921,{89: 100}
14922,{200: 4}
14925,{210: 23}
14926,{3774: 41}
14927,{242: 135}
14928,{1999: 236}
14930,{1363: 93}
14932,{474: 50}
14933,{2922: 71}
14934,{10: 4}
14935,{10: 7}
14936,{1190: 59}
14937,{380: 173}
14938,{2071: 400}
14939,{10: 123}
14940,{436: 199}
14942,{235: 483}
14943,{568: 376}
14944,{300: 24}
14945,{334: 45}
14946,{35: 30}
14948,{252: 50}
14949,{467: 7}
14951,{157: 126}
14958,{10: 9}
14960,{85: 52}
14961,{1819: 516}
14964,{1232: 651}
14965,{10: 1}
14966,{371: 53}
14967,{10099: 1271}
14969,{2204: 375}
14970,{2265: 395}
14971,{25: 44}
14972,{246: 5}
14973,{613: 300}
14974,{60: 19}
14975,{285: 80}
14976,{37: 17}
14978,{45: 205}
14979,{85: 10}
14980,{41: 18}
14981,{41: 2}
14987,{934: 189}
14988,{3060: 950}
14989,{5098: 200}
14990,{10: 16}
14991,{53: 2}
14995,{10: 47}
14996,{10: 20}
14997,{10: 14}
15000,{1092: 24}
15002,{1239: 75}
15003,{3412: 50}
15007,{10: 65}
15008,{10: 25}
15009,{35: 25}
15010,{235: 75}
15011,{2617: 25}
15012,{305: 19}
15013,{10: 4}
15015,{5050: 100}
15019,{5208: 195}
15020,{810: 8}
15021,{10: 50}
15022,{10: 1}
15023,{30: 8}
15024,{912: 191}
15025,{10: 300}
15026,{2641: 177}
15027,{910: 50}
15029,{37: 2}
15033,{10: 26}
15034,{10: 25}
15035,{68: 1}
15037,{81: 100}
15039,{551: 42}
15040,{641: 275}
15041,{10: 25}
15042,{359: 41}
15044,{36: 7}
15045,{3150: 346}
15047,{135: 25}
15049,{46: 15}
15052,{611: 175}
15057,{10: 4}
15058,{128: 75}
15060,{341: 139}
15061,{385: 550}
15062,{10: 23}
15063,{10: 2}
15064,{3356: 475}
15065,{625: 50}
15066,{140: 25}
15067,{1665: 875}
15068,{432: 98}
15070,{210: 29}
15071,{58: 9}
15072,{10: 443}
15073,{10: 106}
15074,{1409: 75}
15075,{7028: 250}
15076,{1074: 150}
15077,{117: 25}
15078,{35: 26}
15079,{325: 75}
15080,{10: 5}
15081,{235: 10}
15082,{1943: 168}
15083,{1127: 134}
15085,{10: 25}
15086,{369: 100}
15088,{238: 75}
15089,{1626: 99}
15090,{209: 22}
15091,{840: 165}
15092,{10: 26}
15093,{1352: 98}
15094,{3298: 500}
15095,{66: 13}
15096,{537: 250}
15097,{2032: 105}
15098,{10: 127}
15100,{10: 3}
15101,{10: 22}
15102,{35: 67}
15103,{1603: 75}
15104,{10: 175}
15105,{235: 47}
15107,{740: 35}
15109,{10: 63}
15110,{589: 50}
15111,{35: 13}
15112,{10: 5}
15114,{390: 30}
15116,{5136: 50}
15117,{315: 26}
15118,{247: 65}
15119,{387: 350}
15123,{13015: 625}
15124,{105: 50}
15125,{10: 260}
15126,{1021: 25}
15128,{10: 2}
15130,{10: 1}
15131,{10: 7}
15133,{624: 125}
15134,{10: 9}
15135,{70: 27}
15137,{55: 25}
15139,{702: 75}
15140,{906: 24}
15141,{1076: 50}
15142,{10: 2}
15143,{10: 10}
15144,{10: 1}
15145,{585: 74}
15147,{10: 1}
15148,{10: 25}
15149,{511: 225}
15153,{10: 50}
15154,{999: 25}
15158,{10: 1}
15162,{882: 25}
15163,{18917: 250}
15164,{277: 4}
15165,{890: 58}
15166,{7662: 50}
15167,{1188: 275}
15168,{818: 162}
15169,{79: 35}
15171,{2321: 25}
15172,{95: 6}
15173,{2186: 275}
15175,{10: 14}
15176,{2133: 51}
15177,{60: 76}
15178,{3667: 175}
15180,{10: 75}
15181,{10: 436}
15182,{97: 34}
15183,{64: 38}
15184,{10: 1}
15186,{1248: 96}
15187,{329: 150}
15189,{414: 154}
15190,{10: 1}
15192,{10: 9}
15193,{35: 106}
15194,{10: 8}
15200,{477: 93}
15201,{10: 3}
15204,{10: 2}
15206,{287: 29}
15207,{1347: 200}
15208,{377: 51}
15210,{85: 4}
15211,{465: 125}
15212,{10: 3}
15216,{535: 76}
15218,{502: 441}
15219,{381: 200}
15221,{18: 18}
15222,{22535: 75}
15223,{10: 2}
15225,{66: 92}
15226,{306: 150}
15227,{322: 4}
15229,{71: 50}
15230,{10: 4}
15233,{177: 145}
15235,{1910: 50}
15236,{1666: 100}
15242,{452: 1200}
15243,{10: 1}
15248,{10: 17}
15249,{251: 739}
15251,{10: 22}
15252,{27: 6}
15254,{10: 8}
15255,{347: 3}
15256,{261: 25}
15257,{2210: 324}
15258,{315: 97}
15259,{1592: 25}
15260,{10: 26}
15261,{830: 125}
15262,{3233: 50}
15264,{2038: 50}
15265,{110: 9}
15266,{10: 57}
15268,{560: 93}
15269,{6975: 100}
15270,{165: 41}
15271,{685: 92}
15272,{10: 9}
15273,{10: 100}
15277,{110: 379}
15278,{1280: 266}
15279,{43: 121}
15280,{468: 6}
15281,{3406: 815}
15282,{3073: 292}
15283,{1014: 23}
15284,{10: 122}
15286,{1983: 83}
15287,{10: 2}
15288,{3024: 70}
15289,{5239: 89}
15290,{235: 3}
15291,{1523: 483}
15293,{10: 1}
15294,{10: 14}
15298,{100: 25}
15302,{35: 14}
15303,{1021: 50}
15304,{629: 332}
15307,{10: 1}
15309,{534: 50}
15310,{35: 9}
15314,{135: 9}
15316,{4076: 75}
15317,{10: 1}
15319,{3010: 36}
15320,{2225: 118}
15321,{127: 225}
15324,{2482: 323}
15325,{3927: 300}
15326,{3553: 100}
15327,{766: 50}
15329,{7855: 125}
15330,{1253: 175}
15331,{3034: 250}
15332,{35: 3}
15334,{10: 75}
15335,{198: 25}
15341,{3077: 75}
15342,{3310: 25}
15343,{70: 316}
15345,{10: 11}
15347,{784: 34}
15349,{628: 28}
15350,{778: 20}
15351,{10: 196}
15352,{234: 75}
15353,{1735: 100}
15357,{10: 3}
15359,{115: 20}
15361,{141: 109}
15362,{869: 425}
15363,{10: 200}
15364,{392: 675}
15365,{416: 228}
15366,{504: 12}
15367,{6559: 25}
15368,{10: 16}
15369,{2385: 75}
15371,{102: 401}
15372,{594: 337}
15378,{10: 24}
15379,{1166: 50}
15381,{129: 34}
15382,{891: 125}
15385,{10: 53}
15386,{109: 75}
15387,{336: 59}
15388,{235: 74}
15389,{336: 414}
15390,{646: 9}
15391,{35: 1}
15392,{1185: 425}
15393,{227: 69}
15394,{10: 3}
15395,{10: 43}
15396,{485: 123}
15397,{284: 37}
15398,{571: 50}
15399,{3605: 125}
15400,{10: 2}
15401,{147: 50}
15403,{944: 75}
15405,{600: 24}
15406,{532: 27}
15407,{735: 125}
15409,{416: 75}
15410,{2076: 25}
15411,{2461: 57}
15412,{48: 200}
15415,{692: 25}
15416,{4056: 7}
15417,{151: 60}
15418,{105: 25}
15419,{978: 125}
15420,{10: 1}
15422,{1468: 25}
15423,{91: 25}
15427,{73: 72}
15428,{4932: 125}
15429,{545: 100}
15431,{10: 33}
15432,{410: 13}
15433,{5472: 25}
15440,{137: 98}
15441,{2078: 75}
15442,{269: 51}
15443,{129: 79}
15444,{35: 3}
15446,{1173: 50}
15447,{1094: 56}
15451,{264: 44}
15452,{10: 17}
15454,{2006: 25}
15455,{82: 4}
15458,{123: 136}
15459,{275: 8}
15461,{159: 1}
15462,{1590: 1}
15463,{319: 25}
15465,{332: 29}
15466,{1290: 175}
15468,{10: 50}
15470,{1446: 17}
15471,{10: 12}
15473,{410: 75}
15474,{566: 175}
15475,{10: 2}
15477,{154: 2}
15479,{110: 139}
15480,{2066: 134}
15481,{10: 23}
15483,{10: 25}
15484,{288: 98}
15486,{2696: 180}
15491,{1148: 66}
15492,{65: 25}
15493,{439: 25}
15494,{518: 18}
15495,{12: 214}
15496,{75: 41}
15497,{405: 400}
15498,{10: 10}
15499,{1187: 25}
15501,{241: 150}
15504,{2904: 25}
15505,{1542: 1000}
15507,{205: 150}
15508,{742: 175}
15510,{14: 11}
15511,{10: 4}
15513,{10: 21}
15514,{35: 59}
15516,{9292: 92}
15517,{10: 1}
15518,{165: 76}
15523,{10: 50}
15529,{23: 16}
15530,{185: 84}
15531,{347: 83}
15532,{463: 144}
15533,{10: 4}
15534,{245: 17}
15535,{285: 26}
15537,{782: 100}
15538,{668: 75}
15540,{3556: 50}
15541,{269: 18}
15543,{322: 425}
15544,{241: 37}
15546,{5639: 393}
15548,{10: 35}
15549,{329: 25}
15551,{972: 304}
15552,{842: 30}
15554,{10: 11}
15555,{331: 38}
15559,{111: 3}
15560,{92: 22}
15561,{10: 36}
15563,{1106: 20}
15564,{663: 226}
15565,{44: 72}
15566,{486: 675}
15567,{10: 4}
15568,{1950: 125}
15569,{1706: 175}
15571,{182: 14}
15578,{137: 25}
15583,{264: 14}
15584,{219: 93}
15585,{2342: 291}
15587,{233: 11}
15588,{85: 161}
15589,{10: 4}
15590,{216: 100}
15591,{168: 100}
15593,{10: 42}
15594,{2101: 150}
15595,{143: 81}
15596,{90: 275}
15597,{9685: 325}
15598,{478: 81}
15599,{94: 65}
15600,{197: 50}
15601,{185: 74}
15602,{103: 5}
15603,{10: 1}
15605,{673: 6}
15606,{106: 9}
15607,{14: 33}
15608,{1155: 59}
15609,{4200: 199}
15610,{10: 3}
15611,{10: 134}
15612,{62: 16}
15613,{302: 71}
15614,{145: 181}
15619,{306: 2}
15620,{10: 7}
15622,{10: 36}
15623,{948: 14}
15624,{10: 132}
15626,{470: 25}
15630,{10: 1}
15631,{328: 32}
15632,{504: 75}
15635,{540: 61}
15636,{146: 22}
15640,{10: 1}
15642,{173: 25}
15644,{139: 50}
15648,{509: 50}
15649,{13: 15}
15650,{3521: 25}
15651,{35: 15}
15653,{266: 39}
15654,{10: 9}
15655,{10: 1}
15656,{94: 19}
15657,{38: 30}
15659,{523: 49}
15660,{40: 2}
15661,{385: 38}
15662,{835: 50}
15663,{10: 8}
15665,{348: 29}
15667,{611: 165}
15668,{483: 25}
15669,{996: 50}
15671,{139: 72}
15672,{360: 25}
15673,{403: 124}
15674,{226: 35}
15675,{10: 14}
15676,{159: 9}
15679,{49: 137}
15680,{682: 246}
15686,{10: 3}
15688,{10: 1}
15696,{452: 165}
15697,{49: 13}
15698,{228: 78}
15699,{66: 2}
15700,{2335: 275}
15708,{1238: 62}
15709,{392: 542}
15711,{73: 1}
15714,{1170: 283}
15715,{1241: 38}
15716,{15: 4}
15717,{1023: 175}
15718,{6951: 253}
15719,{2466: 175}
15721,{348: 27}
15723,{498: 175}
15724,{10: 75}
15725,{625: 50}
15728,{709: 100}
15729,{36: 9}
15730,{2643: 150}
15731,{1010: 450}
15732,{201: 50}
15733,{5579: 75}
15734,{10: 15}
15735,{73: 41}
15736,{1071: 82}
15737,{10: 2}
15738,{1478: 296}
15739,{2568: 100}
15740,{10: 36}
15741,{3694: 200}
15743,{5471: 50}
15744,{12023: 50}
15749,{116: 25}
15750,{232: 91}
15752,{7057: 200}
15753,{16: 50}
15758,{12: 25}
15760,{243: 200}
15762,{2912: 100}
15763,{602: 75}
15765,{10: 43}
15766,{1138: 50}
15768,{18: 25}
15769,{1305: 158}
15770,{941: 66}
15771,{1663: 350}
15772,{5328: 150}
15773,{1398: 305}
15774,{4721: 50}
15781,{3781: 40}
15782,{122: 50}
15786,{1049: 250}
15787,{3214: 100}
15788,{2446: 50}
15789,{248: 62}
15791,{10: 1}
15793,{686: 11}
15794,{185: 500}
15797,{10: 2}
15798,{324: 65}
15808,{334: 44}
15811,{10: 2}
15812,{103: 39}
15813,{687: 125}
15814,{3571: 25}
15817,{89: 17}
15819,{10: 29}
15820,{60: 20}
15821,{10: 226}
15822,{435: 50}
15823,{979: 200}
15825,{13284: 200}
15826,{44: 65}
15831,{11058: 175}
15835,{10: 100}
15836,{216: 25}
15838,{32: 2}
15840,{10: 2}
15843,{8344: 150}
15845,{1374: 50}
15852,{114: 25}
15853,{1507: 50}
15854,{110: 130}
15855,{335: 275}
15856,{315: 25}
15857,{106: 11}
15858,{114: 19}
15859,{41: 18}
15861,{469: 50}
15862,{35: 8}
15863,{2200: 8}
15864,{10: 61}
15865,{677: 150}
15866,{10: 16}
15867,{85: 20}
15868,{2007: 100}
15870,{11547: 200}
15872,{3417: 50}
15876,{335: 7}
15878,{218: 50}
15879,{333: 12}
15880,{235: 14}
15881,{35: 175}
15883,{83: 13}
15887,{10: 6}
15888,{10: 12}
15890,{235: 55}
15891,{10: 51}
15892,{94: 25}
15895,{215: 6}
15896,{220: 199}
15897,{10: 26}
15900,{3477: 25}
15901,{10: 28}
15902,{1885: 25}
15905,{71: 39}
15907,{235: 100}
15915,{30: 25}
15917,{1148: 45}
15918,{4575: 75}
15921,{429: 75}
15922,{42: 50}
15923,{10: 50}
15924,{13: 7}
15926,{344: 25}
15927,{10: 17}
15931,{1143: 150}
15933,{65: 17}
15934,{4836: 150}
15935,{375: 76}
15937,{76: 23}
15939,{352: 25}
15940,{113: 108}
15941,{10: 8}
15942,{227: 7}
15943,{585: 102}
15948,{2161: 25}
15950,{1202: 93}
15952,{466: 34}
15953,{190: 31}
15954,{1621: 75}
15956,{135: 16}
15957,{509: 100}
15958,{3047: 200}
15959,{43: 97}
15960,{2086: 100}
15961,{10: 33}
15962,{310: 71}
15963,{379: 99}
15964,{10: 1}
15968,{267: 7}
15969,{10: 3}
15970,{10: 33}
15971,{1019: 25}
15972,{160: 160}
15974,{49: 625}
15975,{35: 1}
15976,{17: 50}
15979,{303: 24}
15981,{160: 1}
15982,{266: 50}
15983,{6131: 175}
15984,{10: 3}
15989,{136: 25}
15990,{1829: 100}
15991,{6258: 125}
15995,{1785: 45}
15999,{60: 232}
16000,{809: 25}
16001,{43: 39}
16002,{4111: 75}
16004,{10: 50}
16005,{135: 77}
16006,{464: 75}
16008,{39: 8}
16014,{4188: 16}
16015,{10: 25}
16017,{110: 24}
16018,{257: 16}
16021,{2759: 25}
16022,{1395: 75}
16023,{1983: 125}
16024,{1980: 150}
16027,{169: 347}
16028,{6331: 50}
16032,{86: 25}
16034,{10: 12}
16037,{10: 5}
16038,{36: 17}
16039,{871: 68}
16040,{209: 50}
16042,{161: 32}
16048,{35: 1}
16049,{157: 149}
16050,{10: 74}
16051,{1410: 75}
16052,{1255: 50}
16053,{122: 33}
16055,{1378: 299}
16056,{988: 300}
16057,{4809: 98}
16058,{766: 50}
16059,{150: 3}
16061,{394: 25}
16062,{10: 16}
16063,{784: 150}
16064,{215: 25}
16066,{1323: 100}
16067,{10: 75}
16068,{2372: 1}
16069,{451: 25}
16070,{14: 43}
16073,{10: 25}
16074,{447: 91}
16081,{404: 85}
16082,{344: 25}
16083,{10: 48}
16084,{35: 31}
16086,{10: 1}
16088,{10: 1}
16092,{3963: 25}
16094,{10: 1}
16096,{14: 71}
16097,{35: 13}
16098,{61: 17}
16099,{1087: 100}
16100,{1146: 55}
16101,{1386: 225}
16103,{122: 25}
16105,{10: 49}
16106,{65: 7}
16107,{1476: 20}
16108,{2667: 198}
16109,{4971: 50}
16112,{2571: 150}
16113,{223: 375}
16114,{10: 75}
16116,{463: 100}
16118,{140: 3}
16119,{54: 18}
16120,{10: 3}
16121,{867: 75}
16125,{2427: 50}
16126,{1881: 58}
16127,{3230: 25}
16130,{3279: 25}
16132,{10: 1}
16134,{186: 46}
16135,{532: 50}
16136,{10: 75}
16137,{1874: 50}
16138,{524: 25}
16139,{33: 8}
16140,{3576: 100}
16143,{654: 125}
16146,{12831: 92}
16147,{10: 25}
16150,{2310: 50}
16151,{10: 1}
16154,{341: 41}
16155,{127: 25}
16156,{219: 4}
16158,{3790: 25}
16159,{39: 1}
16160,{10: 25}
16161,{408: 5}
16162,{3174: 350}
16163,{264: 75}
16164,{838: 18}
16165,{309: 100}
16166,{305: 2}
16167,{54: 311}
16169,{273: 14}
16177,{43: 100}
16178,{10: 15}
16179,{85: 61}
16180,{10: 1}
16181,{360: 25}
16182,{543: 175}
16183,{10: 1}
16184,{85: 28}
16186,{343: 25}
16187,{4894: 75}
16188,{19: 50}
16189,{10: 5}
16190,{35: 6}
16191,{974: 141}
16192,{10: 6}
16193,{210: 25}
16194,{103: 10}
16195,{2259: 96}
16197,{10: 4}
16199,{258: 21}
16200,{1417: 50}
16203,{110: 27}
16205,{10: 1}
16206,{918: 150}
16208,{235: 75}
16210,{893: 100}
16211,{492: 25}
16212,{10: 1}
16214,{3535: 50}
16216,{11: 25}
16217,{208: 50}
16218,{544: 75}
16219,{825: 160}
16220,{187: 8}
16221,{2348: 237}
16222,{6874: 125}
16223,{10: 3}
16224,{294: 54}
16225,{10: 22}
16226,{10: 9}
16227,{2212: 125}
16230,{338: 88}
16233,{1660: 25}
16234,{110: 8}
16236,{1792: 392}
16239,{10: 25}
16240,{487: 177}
16241,{759: 64}
16242,{2468: 75}
16243,{3628: 1}
16246,{123: 34}
16247,{10: 7}
16248,{10: 31}
16249,{62: 75}
16251,{106: 60}
16252,{243: 122}
16254,{20: 58}
16255,{85: 21}
16256,{1888: 225}
16258,{10: 4}
16259,{857: 68}
16260,{1860: 70}
16262,{1500: 263}
16263,{503: 43}
16266,{3775: 241}
16267,{227: 254}
16270,{20: 42}
16271,{10: 12}
16274,{292: 25}
16275,{46: 54}
16276,{10: 1}
16277,{274: 125}
16278,{543: 50}
16279,{92: 2}
16281,{85: 121}
16282,{10: 25}
16283,{10: 13}
16286,{23: 2}
16287,{10: 25}
16292,{211: 200}
16294,{10: 28}
16295,{320: 17}
16296,{680: 93}
16297,{247: 100}
16298,{103: 10}
16299,{7981: 93}
16301,{454: 25}
16303,{15: 17}
16304,{356: 100}
16305,{475: 117}
16307,{35: 100}
16308,{1672: 150}
16311,{2023: 125}
16312,{1377: 21}
16313,{10: 14}
16314,{3500: 79}
16317,{531: 50}
16318,{10: 250}
16319,{848: 50}
16320,{3460: 575}
16321,{365: 25}
16322,{534: 100}
16324,{2764: 320}
16325,{756: 110}
16327,{10: 3}
16328,{665: 75}
16329,{160: 42}
16330,{68: 60}
16331,{1909: 7}
16332,{10: 68}
16333,{10: 4}
16335,{135: 325}
16336,{1701: 125}
16337,{10: 2}
16342,{2337: 5}
16343,{5641: 33}
16344,{10: 1}
16346,{10: 20}
16347,{258: 36}
16349,{10: 1}
16351,{1337: 175}
16354,{254: 25}
16356,{6594: 150}
16357,{35: 141}
16358,{506: 175}
16359,{157: 150}
16360,{212: 4}
16361,{920: 11}
16364,{10: 40}
16365,{160: 4}
16370,{750: 125}
16372,{402: 100}
16376,{3414: 50}
16377,{40: 28}
16380,{10: 225}
16383,{563: 66}
16385,{22592: 125}
16386,{967: 150}
16387,{35: 1}
16388,{810: 210}
16390,{1588: 63}
16391,{10: 25}
16392,{1010: 50}
16394,{1570: 34}
16397,{320: 50}
16398,{183: 25}
16399,{133: 2}
16400,{166: 100}
16403,{111: 15}
16404,{49: 6}
16405,{71: 50}
16407,{951: 75}
16408,{1878: 34}
16409,{1693: 115}
16410,{72: 50}
16411,{10: 2}
16412,{23: 20}
16413,{2457: 164}
16415,{2465: 37}
16416,{1013: 25}
16417,{417: 250}
16418,{2834: 300}
16419,{75: 29}
16421,{10: 12}
16423,{1345: 305}
16424,{2016: 31}
16426,{43: 8}
16427,{685: 300}
16428,{3245: 100}
16429,{103: 68}
16430,{1448: 12}
16431,{226: 62}
16432,{285: 125}
16433,{1088: 125}
16434,{262: 75}
16435,{339: 126}
16436,{10: 20}
16437,{10: 4}
16438,{10: 25}
16439,{10: 38}
16440,{959: 324}
16441,{145: 227}
16442,{1009: 50}
16443,{280: 100}
16444,{265: 6}
16445,{10: 6}
16446,{2576: 125}
